uniq_id,jobtitle,company,jobdescription,advertiserurl
ae1f8f9b8feaab6aad3e53221a22d462,full stack developer,OspynTech,"client technology group is a collaborative development team with the goal of delivering a uniform, responsive user experience to clients. we are actively working on designing and implementing a comprehensive service delivery platform that not only provides our clients with a consistent and efficient way to access our services, but gives them an ability to make our services available within their own platforms. we embrace agile methodology and open source technologies. our stack includes java, apache, tomcat, sql and nosql databases, and angularjs.nexen is our new open source, cloud-based technology platform that consolidates solutions from client, select third-parties and clients onto one single, intuitive and powerful platform. the platform design is as an ecosphere of business services that can be exposed to end users through a responsive ui and / or restful services. nexen is designed to empower clients. it generates predictive data and insights that will enable us to anticipate client needs like never before. its cutting-edge capabilities will help clients at every stage of the investment lifecycle. the scale, automation and speed of nexen are a technological breakthrough in financial services and we're looking for very strong software engineers with experience in building scalable, enterprise applications and proven in delivering major software projects.primary job responsibilities to include:•requirements analysis•application design and implementation•unit test design and implementation•application deployment•third level support of deployed applications (we cant submit opt's for this position)qualifications:•java ee•web services (rest preferable)•web application frameworks (spring core, spring web services preferable)working experience on jasper reports.•javascript ui frameworks (angularjs, d3 is a plus)•experience in integration with multiple back-end systems•hadoop and nosql database experience a plus•computer science or engineering degree (b.s or m.s) from a major u.s. or international university is required","https://www.dice.com/jobs/detail/Full-Stack-Developer-OspynTech-Jersey-City-NJ-07399/90943848/0010?icid=sr58027-1935p&q=&l=California,%20Us,%20CALIFORNIA"
40a69fae6a5b097c9225a5d8f5c3ade5,need: full stack java developer- no sub contracting,"Avenues International, Inc.","please only interested candidates apply--no subcontracting/3rd partiersfull stack java developer columbus ohcontract to hirejob description:2-5 years of experience in full stack web design & development using core java, jee, oop, javascript, jquery, sql server is required java, javascript, sql, rest web services are all requiredjquery and angular/nodejs are preferredspring framework is preferredany asp.net experience is a big plusexperience with hr/hris/hrms applications (payroll, performance management, peoplesoft, taleo, etc.) is a big plusthanksamit moun845-267-1362hr1(at)avenuesinc.com","https://www.dice.com/jobs/detail/Need%253A-Full-Stack-Java-Developer%2526%252345-No-Sub-Contracting-Avenues-International%252C-Inc.-Columbus-OH-43213/avenj001/721729?icid=sr59584-1987p&q=&l=California,%20Us,%20CALIFORNIA"
e891d330684896331cd530f3dd0dca45,front end engineer,Proliance Consulting,"title: front end engineersummary:our client is seeking experienced front-end engineers to join their web team. as a member of the web team you will be responsible for authoring, delivering and supporting the .com customer experience that is served to millions of users daily across a wide array of browsing devices. team members are accountable for delivering solutions to business problems with a combination of high-quality, performant html, css and javascript in a work environment that fosters collaboration and personal growth.you are a highly motivated engineer with experience in delivering responsive and performant web experiences. you have a solid understanding of the fundamentals of software development and a deep understanding of the web stack. you are out in front of the latest trends in web technologies—including node.js, npm, react and postcss—and you know how to measure quality and performance in your code.if this sounds like you—or is in alignment with your career goals—then get in touch.start date: asaplength: 4 month contract-to-hireflsa status: exemptrequired qualifications:3+ years of software development experiencebachelor’s degree or equivalent experiencedeep experience with html, css and javascript (universal javascript is a plus)experience with oop languages (c#, java, etc) is a plusexperience interfacing with restful web servicesfamiliarity with emerging web standards and technologies (cssnext, esnext, node.js, npm, react)passion for measuring and improving your codeexcited about learning and improving yourself—especially as it pertains to your career in technology how do i apply?apply on this website or send an updated resume to recruiters@prolianceconsult.com. about proliance:we are a technical staffing agency based from bellevue, wa that specializes in matching you with quality opportunities that meet your professional aspirations.we offer contract, contract to hire and direct placement services to top fortune 500, mid-market, and emerging companies from a variety of industries. our it staffing success in the telecommunication, financial, insurance, retail, travel, healthcare, professional service and technology industries are how we've built a reputation for long lasting, authentic relationships.follow us on facebook, twitter, linkedin, and google+ for recent news and current openings.sign up for our hot job alerts to receive weekly emails regarding our newest positions. why work for us?proliance consulting offers a competitive salary and benefits package which includes the following:medical: proliance covers 50% of our employee’s premiums and 25% of any dependents on a plan administered through united healthcare.vision: proliance covers 50% of our employee’s premiums and 25% of any dependents on a plan administered through united healthcare.dental:  proliance offers a plan administered by delta dental.flexible spending account: proliance offers fsa’s as a pre-tax benefit to use on medical care.balance works: proliance offers dedicated online personal assistants, wellness programs, & free financial and legal consultations.balance care: proliance offers this health advocacy service that assists in managing and resolving health issues.retirement: proliance offers a 401k savings plan for pre or post-tax retirement savings.direct deposit:  proliance offers direct deposit to all employees.safe/sick time off:  proliance offers accrued paid time off to all employees.paperless pay statements: proliance offers the flexibility to view and manage your paycheck online.employee referral program: proliance offers competitive bonuses for employee referrals. proliance consulting provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. in addition to federal law requirements, proliance consulting complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfers, leaves of absence, compensation, and training. ","https://www.dice.com/jobs/detail/Front-End-Engineer-Proliance-Consulting-Seattle-WA-98101/90751015/3096?icid=sr2341-79p&q=&l=Seattle,%20WA"
cef184969b6d485502eb8399cb878da8,front end engineer,Proliance Consulting,"title: front end engineersummary:our client is seeking experienced front-end engineers to join their web team. as a member of the web team you will be responsible for authoring, delivering and supporting the .com customer experience that is served to millions of users daily across a wide array of browsing devices. team members are accountable for delivering solutions to business problems with a combination of high-quality, performant html, css and javascript in a work environment that fosters collaboration and personal growth.you are a highly motivated engineer with experience in delivering responsive and performant web experiences. you have a solid understanding of the fundamentals of software development and a deep understanding of the web stack. you are out in front of the latest trends in web technologies—including node.js, npm, react and postcss—and you know how to measure quality and performance in your code.if this sounds like you—or is in alignment with your career goals—then get in touch.start date: asaplength: 4 month contract-to-hireflsa status: exemptrequired qualifications:3+ years of software development experiencebachelor’s degree or equivalent experiencedeep experience with html, css and javascript (universal javascript is a plus)experience with oop languages (c#, java, etc) is a plusexperience interfacing with restful web servicesfamiliarity with emerging web standards and technologies (cssnext, esnext, node.js, npm, react)passion for measuring and improving your codeexcited about learning and improving yourself—especially as it pertains to your career in technology how do i apply?apply on this website or send an updated resume to recruiters@prolianceconsult.com. about proliance:we are a technical staffing agency based from bellevue, wa that specializes in matching you with quality opportunities that meet your professional aspirations.we offer contract, contract to hire and direct placement services to top fortune 500, mid-market, and emerging companies from a variety of industries. our it staffing success in the telecommunication, financial, insurance, retail, travel, healthcare, professional service and technology industries are how we've built a reputation for long lasting, authentic relationships.follow us on facebook, twitter, linkedin, and google+ for recent news and current openings.sign up for our hot job alerts to receive weekly emails regarding our newest positions. why work for us?proliance consulting offers a competitive salary and benefits package which includes the following:medical: proliance covers 50% of our employee’s premiums and 25% of any dependents on a plan administered through united healthcare.vision: proliance covers 50% of our employee’s premiums and 25% of any dependents on a plan administered through united healthcare.dental:  proliance offers a plan administered by delta dental.flexible spending account: proliance offers fsa’s as a pre-tax benefit to use on medical care.balance works: proliance offers dedicated online personal assistants, wellness programs, & free financial and legal consultations.balance care: proliance offers this health advocacy service that assists in managing and resolving health issues.retirement: proliance offers a 401k savings plan for pre or post-tax retirement savings.direct deposit:  proliance offers direct deposit to all employees.safe/sick time off:  proliance offers accrued paid time off to all employees.paperless pay statements: proliance offers the flexibility to view and manage your paycheck online.employee referral program: proliance offers competitive bonuses for employee referrals. proliance consulting provides equal employment opportunities (eeo) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. in addition to federal law requirements, proliance consulting complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. this policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfers, leaves of absence, compensation, and training. ","https://www.dice.com/jobs/detail/Front-End-Engineer-Proliance-Consulting-Seattle-WA-98101/90751015/3096?icid=sr57920-1931p&q=&l=California,%20Us,%20CALIFORNIA"
e122e6c0ced2db8298317afedb381b14,senior front end engineer,GCS,"senior front end engineer - nyc - one of the top start ups of the past decade!one of the most innovative technology start-ups of the past decade in the usa and the world are looking to add exceptional front end engineers to their ny office.their front end engineers build experiences for desktop and mobile browsers that enable their employees to completely upend established industries. their web properties must not only scale to support millions of unique visitors a month from every continent on the planet, they must also handle rapid change and experimentation in a sustainable fashion.requirementsyou’ve built side projects or professionally utilize the latest stacks and javascript libraries such as node.js, react, angular and backbone.you can make magic with css. you are excited by the amazing pace that the web continues to evolve. you seek new methods and tools to make great websites faster and more beautiful.passionate about learning new technologies and don’t believe in one-size-fits-all solutions. you should be able to adapt easily to meet the needs of their massive growth and rapidly evolving business environment.in addition to having extensive knowledge of the frontend layer, you can dip down into the stack when needed.you know how to build performant client-side experiences with code bases that scale for a large number of developers. you stay up-to-date with the latest trends.their nyc software engineering efforts are just getting started so there is the unique opportunity to help shape the culture, work on a small team and be on the ground floor of something big.","https://www.dice.com/jobs/detail/Senior-Front-End-Engineer-GCS-New-York-NY-10001/10472019/662747?icid=sr9841-329p&q=&l=New%20York,%20NY"
d5c79c26122adbdcf4f213b36508b839,full stack developer,"24 Seven, Inc.","company overview:our client is a creative, innovative and passionate digital strategy and technology firm that specializes in online fundraising, advocacy, social networking and constituency development. their impressive list of well-known clients continues to expand at a phenomenal rate.  with an incredibly collaborative and refreshingly inclusive company culture, their offices are an exciting and fulfilling place to work.position overview:in this role you will be working on nodejs micro-services and react. you will be using node, react, koa, baobab, es6 syntax and webpack in the overall stack. the developer will manage client and internal expectations, balancing scope and timelines and have the ability to translate requests from non-technical people into asks of very technical people.responsibilities: produce high-quality code that will be handed off to the client for long term maintenancefind creative but practical solutions to novel problemsproduce quality work on a tight schedule, delivering on time and on budgetactively communicate with project managers and stakeholders, including client contacts, throughout the course of a project.use modern technologies to build dynamic, responsive web applications based on static design comps and wireframeswork with and contribute to existing code while building new features and continuing to expand and improve the work key qualifications:at least 2 years of back-end/full-stack development experiencestrong node and general javascript experiencefamiliarity with es6 syntax, react, koa, baobab, mongo and webpack is ideal a strong sense of architectural best practicesability to interact with the front end web development (html, css, javascript)experience writing code to interact with restful services","https://www.dice.com/jobs/detail/Full-Stack-Developer-24-Seven%252C-Inc.-New-York-NY-10012/RTL301590/689606?icid=sr10948-365p&q=&l=New%20York,%20NY"
12bc545930c3f015fd76be9a47231882,sr software engineer,DirectScale,"job descriptionwe are looking for a senior level software engineer that is self-motivated to help build and deploy software products.  you will be joining a high performing team; producing cutting-edge business applications in a saas model.  performance requirementswrite well-designed, clean, and tested codeinteract with teammates in working toward completion of project goalthere’s no bench players here.  we need you to work proactively in a positive team environment and foster that with your peersdemonstrate proficient object-oriented programming and design that scalesplanning / organizing - use time efficiently.  plan your day for peak efficiency.  manage competing demands well.  problem solving -  identifies and resolves problems with time efficiency.  develop solutions.  uses logic and reason well.  determines what “can” be done, not what can’t be done.quality - demonstrates accuracy and thoroughness.  continuously improves the product.  provides application performance feedbackadaptability - things change; embrace that  ability to coach less experienced developersbe awesomerequired skillsbachelor’s degree in computer science or related fields5+ years of experience developing web applicationsasp.net mvc 5+ in c#css 3, html 5, jquery (experience with angularjs or bootstrap or equivalent is a plus)backend services and database technologies (sql server)experience with global applicationsexperience with agile/scrum is a plusexperience in azure  / aws is a plus ","https://www.dice.com/jobs/detail/Sr-Software-Engineer-DirectScale-Lindon-UT-84042/RTX1b9fcb/748803?icid=sr60457-2016p&q=&l=California,%20Us,%20CALIFORNIA"
ce1e4f7de223564bddc431cde9d22085,position- full stack developer,GCb Services LLC,"position- full stack developerlocation: huston, tx and new york, ny6+ months contract to hireunable to sponsor h1b-- please donot applyjob description:  client is looking for a well-versed, seasoned “full stack” engineers with strong technical instincts.  we need people who can take ownership of the full stack for entire features in our code base, can quickly shift gears between projects, and never has any trouble finding more work to do. bonus points if you love digging into new technologies. we use the latest open-source projects and next-gen architectures to produce our large-scale apis and single platform.  collaborate with a small, talented team of designers, product managers, and engineers, in this fast growing tech company. as a full stack engineer you will:·         own the success of the products and features you launch·         work independently and be responsible for making technical decisions·         deliver high quality software in a fast paced, iterative, and agile environment required skills:·         5+ years’ experience building web applications·         2+ years’ experience with building python, node, .net, c#, or java services·         javascript, node, react, sass/css·         python, c#, node·         ironmq, rabbitmq, amazon sqs, google pub/sub - or similar message queuing services·         nosql technologies - rethinkdb, mongodb, couchdb, and/or cassandra·         erlang/elixir/otp - interest and willingness to learn new technologies is a plus·         cloud environments - aws, google cloud, azure, etc·         comfortable working with *nix environments for development·         distributed revision control; preferably git·         fluent in english with excellent written and oral communication skills·         us residents authorized to work in the us","https://www.dice.com/jobs/detail/Position%2526%252345-Full-Stack-Developer-GCb-Services-LLC-Houston-TX-77001/10360325/601712?icid=sr743-25p&q=&l=Houston,%20TX"
9c11149ca2afd765a164508a6a300959,it forensics investigator,Talbridge Corporation,"it forensics investigatorcontracts opportunitylocation: san ramon, ca 94583 (local candidates only)will provide it forensic functions as it relates to the service lines that imf provides which includes but not limited to internal investigations, ediscovery cases and special project initiatives.key qualifications:experience with encase enterprise (3-5 years’ experience)digital forensic investigation experience (3-5 years’ experience)expert witness testimony experience key responsibilities:visit to client site(s) as directed by companycollection of data using forensic technology methods in accordance with evidence handling procedures, including collection of hard copy  and electronic documentsmaintenance of an audit trail (i.e., chain of custody) and/or evidence of integrityreceive data from company and use approved tools and methods (e.g., encase enterprise) with the assistance of company resources to analyze data based on keywordsliaison with company field it resources as neededexamination of data obtained via forensic data capture processidentification of data, images and/or activity which may be the target of  an internal investigationdetailed evaluation of the data and any evidence of activity in order to analyze the full circumstances and implications of the eventprocess mapping of events or transactions in order to understand any remedy that may be required to restore systems integritysupport for process design to prevent and detect reoccurrencecontrol recommendations and support for remediation activitiesprovision of threat intelligence and key learning points to support pro-active profiling and scenario modelingprovide technical and evidential support for disciplinary interviews, dispute resolution, legal action and recovery activitysummarize information obtained in interviews and from hard copy documentskeyword searches including using target words or phrases advised by companysearches of unallocated space to identify previous activitysearches of file slack space where pc type technologies are employedfile mac times (modified, accessed, and create dates and times) as evidence of access and event sequencesfile type vs. file header informationa review of e-mail communications; including web mail and internet instant messaging programs.            where applicable, internet browsing history and a list of password protected and password cracked filesreview for indicators of massive deletion of files or data destruction (disk wipe, etc.)generate reports which detail the approach and an audit trail which documents actions taken in order to support the integrity of the internal investigation process","https://www.dice.com/jobs/detail/IT-Forensics-Investigator-Talbridge-Corporation-San-Ramon-CA-94583/talbrid/IFI_srca_9793?icid=sr5486-183p&q=&l=San%20Jose,%20CA"
548dbc0b5ae1dd7c36efebc496248aa8,mainframe operations,Systems Technology Group Inc. (STG),"position description: responsibilities of the technical support operations analyst include the initialization, monitoring, problem determination and resolution of the mainframe computer systems. in addition, the candidate is responsible for the identification and specification of the operational availability of the computer systems. the operations analyst position is staffed seven days a week 24 hours a day, including holidays. analysts work a 7x24 schedule of 10 days on and 4 days off. skills required: thorough understanding of mainframe computer operations and working knowledge in jes2/3 environments. excellent technical knowledge of installed computers and peripheral equipment. operations-related knowledge of mainframe production features and communications networks. effective written, oral communication and interpersonal skills. interface with various technical support staffs, vendors, users, and management to report and resolve operation-related problems. excellent analytical and problem solving skills. demonstrated record of self-motivation and dependability.   experience required: thorough understanding of mainframe computer operations and working knowledge in jes2/3 environments. excellent technical knowledge of installed computers and peripheral equipment. operations-related knowledge of mainframe production features and communications networks. effective written, oral communication and interpersonal skills. interface with various technical support staffs, vendors, users, and management to report and resolve operation-related problems. excellent analytical and problem solving skills. demonstrated record of self-motivation and dependability. bachelors degree - computer science      ","https://www.dice.com/jobs/detail/Mainframe-operations-Systems-Technology-Group-Inc.-%2528STG%2529-Dearborn-MI-48120/10124418/826110?icid=sr66040-2202p&q=&l=California,%20Us,%20CALIFORNIA"
905ee7b4fbb64dbe84e548c2e70a4339,big data development lead,Hyatt Leader,"u.s. citizens and those authorized to work in the u.s. are encouraged to apply. we are unable to sponsor at this time. 14+ years experience in the field of technology development and leading small teams.3+ years of experience working on big data platforms essential technology and functional skills: hands-on experience on hadoop, spark and javaunderstanding of ui technologies including html5, angularjs, reactjs etc.very good understanding of relational as well as columnar databases(oracle/vertica)understanding of reporting tools including cognos/qlikview/business objectsgood understanding of financial concepts including balance sheets, p&l statements and ratios and financial productsgood hold on scripting including shell/perl and python.good hold on ms office (power point, excel, word and visio)","https://www.dice.com/jobs/detail/Big-Data-Development-Lead-Hyatt-Leader-Jersey-City-NJ-07097/hyattldr/VD1126012209150?icid=sr10519-351p&q=&l=New%20York,%20NY"
3d0ffb7718faee991379b57e9b247ea5,alm tool support,Experis,"alm tool support suitland, md asap - 9/29/2017 alm and performance center administration -templates, workflow, user permissions, project customization, lab project, pc/alm integration general familiarity with performance testing uderstanding (or ability to learn) of interdependencies between the all applications in the suite: - primary: alm clustered, pc server + hosts, uft + license server, vugen/analysis - secondary: agile manager, uft scripting, vugen scripting, sitescope good troubleshooting and issue resolution skills - ability to analyze logs and differentiate real issues (losing ldap connection) from transient (user entered bad password) - familiarity working with hpe support to resolve issues enough technical knowledge to communicate effectively with various census divisions/branches - server management, desktop management, standards working group, it change advisory board, virtual desktop management, etcsoft skills: comfortable presenting to small groups (<50) on topics regarding the alm suite - user groups, informal demonstrations, introductions to various toolsinternal consultant/helpdesk skills - assist users with issues encountered when using the products, provide best practices recommendations when requestedwork with the team (enterprise tools support branch) to communicate issues that are impacting a large number of users and escalate as neededproject description: 1) alm and performance center administration - templates, workflow, user permissions, project customization, lab project, pc/alm integration 2) general familiarity with performance testing 3) understanding (or ability to learn) of interdependencies betrestrictions: excellent communication skillslanguage : english experis is an equal opportunity employer (eoe/aa)","https://www.dice.com/jobs/detail/ALM-Tool-Support-Experis-Suitland-MD-20746/COMSYSD/FOX_11178945-469?icid=sr177-6p&q=&l=Washington,%20DC"
4b9a6dbc3720e1add643e8c7ec5e529a,"software test automation - selenium, grid, cucumber, loadrunner, agile",TrustedQA,"title:                software test automation - selenium, grid, cucumber, loadrunner, agilelocation:          baltimore, md 21244openings:        3duration:          multi year project  position description:  the following types of tasks and activities may be included:planning systems and acceptance test strategies and approaches for independent verification and validation of target application software under testdesigning and developing detailed test procedure specifications for automated execution of system test cyclescoding modifications to the existing test automation frameworks or creating automation framework around the vendor toolsautomating manual test cases in various frameworks or test toolsworking without technical oversight and collaborating with a team of specialists.conveying issues, reports, and other deliverables to counterpartsdemonstrate the ability to coordinate and manage the preparation of analysis, evaluations, and recommendations for proper implementation of programs and systems specifications in the areas of risk management; life-cycle management; policy development, methodologies, and modeling; and simulation in the functional area being addressed skills:strong knowledge and understanding of continuous integration/continuous testing conceptsstrong experience with test automation tools and scripting or programming languages like selenium, ruby, java, selenium grid, cucumber, testng, jenkins, and confluence about us: established in 1988, trustedqa is a test engineering organization providing trusted, confidential, and independent testing, quality assurance, verification, and validation services to software and systems development organizations. trustedqa's mission is to help our customers get the highest quality software possible to market quickly and efficiently. we bring the latest relevant software life-cycle process methodologies, test/qa methodologies, tools and industry best-practice testing knowledge to our customers. eoe, m/f/disability/vet ","https://www.dice.com/jobs/detail/Software-Test-Automation-%2526%252345-Selenium%252C-Grid%252C-Cucumber%252C-LoadRunner%252C-Agile-TrustedQA-Baltimore-MD-21244/10117486/BUPAUTOMD?icid=sr33779-1126p&q=&l=California,%20Us,%20CALIFORNIA"
c12a4ed4d9e361ceaea8cac9ebe88900,data conversion specialist,"Genesis Consulting Partners, LLC","genesis consulting is currently seeking an experienced data conversion specialist.responsibilities include but are not limited to the following:works with the data manager and the systems integrator to develop a data conversion strategysupport the data manager in executing data conversion strategy and activitieslead the data readiness activities with the client business teamssupport data conversion development activities, test data conversion programswork with application owners and business users to cleanse data, provide test data sets, and to prepare production cut-over files.support test data conversion programs and toolsexperience with business objects data services toolsgenesis consulting is a strategic management consulting firm focused on transforming organizations with enterprise systems. we specialize in delivering consulting services in sap technologies to our customers. for more than 18 years, our leaders have provided world class sap solutions to customers around the globe with specific experience in both the public sector and commercial industries. through senior leadership and hands-on consulting expertise, our team helps organizations promote business effectiveness and efficiency by delivering quality products and services. at genesis consulting, an equal opportunity employer, we believe in teamwork, collaboration, and delivering solutions with consistently high standardsif you are seeking to join a fresh, innovative, and growing company we want to hear from you. interested candidates should please submit their resume and first available start date to begin the interview process.eoe","https://www.dice.com/jobs/detail/Data-Conversion-Specialist-Genesis-Consulting-Partners%252C-LLC-Atlanta-GA-30301/RTX16c3b4/737526?icid=sr945-32p&q=&l=Atlanta,%20GA"
8440540607d738169f1faa563c18058a,front-end developer (sd),"Pro Search, Inc.","we have a great local client, who develops proprietary cloud solutions for the financial applications and integration space, seeking a front end developer to work on developing and building user interfaces using the latest technologies. if you have an interest in financial accounting, data transformations and enjoy pushing technologies to the limit, then this job is for you. ideally you will be located in the portland/south portland, maine area although working remotely with periodic travel is an option. this position reports to the vp of software development.we are seeking candidates with the following credentials:- fluency with html, html5, css, dom, json, jquery, and xml - development and architect level proficiency with angularjs - expertise in at least one javascript ui package - experience interfacing with .net server backend- demonstrated understanding of mobile and responsive design helpful additions:- microsoft development stack oriented- experience with kendo ui- user interface design for the financial services industry - soap and restful services development- other javascript and css frameworks (backbone, react, rmber, bootstrap, material, etc.)compensation:dependent on experience but will include base + bonus + benefits.pro search, inc. was established in portland, maine in 1994 to provide companies with a full range of search, staffing and contracting services, specializing in the functional areas of information technology, accounting and finance, sales and marketing, customer service, human resource and office support utilizing a consultative approach. pro search, inc. strives to develop true partnerships with client companies and candidates to fully understand and satisfy their employment needs.pro search, inc. is an equal opportunity/affirmative action employer. as such, it is our policy to follow a concept of non-discrimination in the hiring and promotion of employees without regard to their race, religion, sex, age, color, national origin or veteran or handicapped status.","https://www.dice.com/jobs/detail/Front%2526%252345end-Developer-%2528sd%2529-Pro-Search%252C-Inc.-Portland-ME-04102/PSIME/814521?icid=sr2613-88p&q=&l=Boston,%20MA"
82b86efa0dd0547efe6ab082620d5d61,"executive director, research science",The NPD Group,"the executive director, research sciences will play a key role in developing, testing, and rolling out new and enhanced statistical modeling methodologies.this position will be based in port washington, ny or rosemont, il.overall responsibilities:• conduct original research-on-research (e.g., through simulations and/or evaluations of historical data) to improve methodologies, processes, and data integrity for both survey and scanner (point-of-sale) data.• manage approximately five junior to mid-level statisticians on challenges such as investigating unexpected results and brainstorming alternative methodological solutions.• manage (and as necessary, perform) statistical programming work to automate these solutions via sas macros or r functions (both writing new code and enhancing existing code).• engage in research projects for both internal and external clients – overseeing research design, data analysis, and the presentation/communication of results.qualifications:• 10+ years of work experience in research methodologies, with solid breadth and depth of knowledge of statistical techniques.• supervisory experience.• excellent project management, time management and creative problem solving skills.• excellent written and oral communication skills, with the ability to communicate effectively to both technical and non-technical audiences.• experience with data analysis in sas is required. in addition, more extensive sas proficiency and/or familiarity with r preferred.• degree in statistics, quantitative social science, computer science, or related fields is required. graduate-level experience preferred.• competent analysis and writing ability - digests diverse data sets into cohesive and succinct stories both in presentations and word documents.• expert in all ms office products. (strong excel, powerpoint).• experience with etl tools like alteryx, and bi tools like tableau preferred but not required.• travel (typically <30%).• ba/bs or equivalentcommunication the ideal candidate must be able to conduct engaging and impactful presentations that deliver value to the client while telling a compelling story in a concise and polished manner to a diverse audience. most importantly, the candidate must demonstrate the ability to listen to the customer and appropriately match the customer's needs with npd’s products and services, or be willing to direct the customer to the best solution.relationships the ideal candidate must be comfortable and effective when talking with a broad range of decision influencers and decision makers within an organization. the candidate will be able to effectively understand and build relationships throughout the customer's organization.discipline the ideal candidate will be competent in managing their time and activities and must embrace our proven opportunity and customer management processes and systems. candidates must possess a ""can-do"" perspective in their professional attitude. they will be detail oriented and demonstrate a strong work ethic. they will be sticklers for accuracy in their own work as well as their colleagues. they will be ready to back up their assertions with facts.the npd group, inc. is an affirmative action/equal opportunity employer. all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status.company descriptionthe npd group provides market information and analytic solutions that drive better decision-making and better results. the world’s leading brands rely on us to help them get the right products in the right places for the right people. practice areas include apparel, appliances, automotive, beauty, consumer electronics, diamonds, e-commerce, entertainment, fashion accessories, food consumption, foodservice, footwear, home, mobile, office supplies, retail, sports, technology, toys, video games, and watches / jewelry. for more information, visit npd.com and npdgroupblog.com. follow us on twitter: @npdgroup.","https://www.dice.com/jobs/detail/Executive-Director%252C-Research-Science-The-NPD-Group-Port-Washington-NY-11050/10228857/160417?icid=sr10476-350p&q=&l=New%20York,%20NY"
16cb5443a0736dcfdbfdf3be68e72d20,full stack developer - cutting-edge cloud/big data technology!,CyberCoders,"minimum required skills:front-end development, ux design, html5, css, object oriented javascript, angular, emberjs, restful api's, web frameworksbased in the heart of san francisco, we are building out the most cutting-edge, intuitive machine learning platform that will change the world of hiring forever! we have experienced immediate success due to our platforms ability to help clients make better, real-time decisions and we are starting to develop the next generation of our tech. to complete our mission we need to add to our team and we have an immediate need for a full stack developer to join us! the ideal candidate will have solid experience with front-end development and ux design, wire-framing, html, css, javascript (client and server-side) and any experience with angular or emberjs would be a plus! for the right candidate we can offer a very solid comp/benefits package including a base salary between 130-160k depending on experience, comprehensive benefits and very attractive equity!what you will be doing- work cross teams and with product management to analyze/refine requirements- ui and ux design and development using the latest ui technologies- scope and plan engineering efforts and user dependencies- unit and functional testing and much more!what you need for this position- solid experience with both front-end development and ux design- strong experience with wire-framing- good knowledge of html5, css and javascript (client and server-side)- experience with restful api's and various web frameworks- experience with angular or emberjs would be a plus but is not a mustwhat's in it for you- the opportunity to own and drive your work all the way from concept to release - very competitive salary- comprehensive benefits- 401k match- catered meals daily- flexible scheduling- attractive equity and much more!if this sounds like you please apply today as interviews are taking place next week!applicants must be authorized to work in the u.s.please apply directly to by clicking 'click here to apply' with your word resume!looking forward to receiving your resume and going over the position in more detail with you.- not a fit for this position? click the link at the bottom of this email to search all of our open positions.looking forward to receiving your resume!cybercoderscybercoders, inc is proud to be an equal opportunity employerall qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, protected veteran status, or any other characteristic protected by law.your right to work - in compliance with federal law, all persons hired will be required to verify identity and eligibility to work in the united states and to complete the required employment eligibility verification document form upon hire.copyright © 1999 - 2016 . cybercoders, inc. all rights reserved.","https://www.dice.com/jobs/detail/Full-Stack-Developer-%2526%252345-Cutting%2526%252345edge-cloud%2526%252347big-data-technology%2521-CyberCoders-San-Francisco-CA-94101/cybercod/BK-132498915?icid=sr35089-1170p&q=&l=California,%20Us,%20CALIFORNIA"
